dtstart,dtend,uid,description,salle
2023-11-24T07:00:00Z,2023-11-24T18:00:00Z,Cours-2553-22-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-12-01T07:00:00Z,2023-12-01T18:00:00Z,Cours-2553-23-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-12-29T07:00:00Z,2023-12-29T18:00:00Z,Cours-2553-27-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-05T07:00:00Z,2024-01-05T18:00:00Z,Cours-2553-28-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-19T07:00:00Z,2024-01-19T18:00:00Z,Cours-2553-30-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-26T07:00:00Z,2024-01-26T18:00:00Z,Cours-2553-31-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-02-23T07:00:00Z,2024-02-23T18:00:00Z,Cours-2553-35-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-03-01T07:00:00Z,2024-03-01T18:00:00Z,Cours-2553-36-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-03-29T07:00:00Z,2024-03-29T18:00:00Z,Cours-2553-40-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-05T06:00:00Z,2024-04-05T17:00:00Z,Cours-2553-41-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-26T06:00:00Z,2024-04-26T17:00:00Z,Cours-2553-44-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-05-24T06:00:00Z,2024-05-24T17:00:00Z,Cours-2553-48-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2\nMemo : entreprise\n",
2024-05-31T06:00:00Z,2024-05-31T17:00:00Z,Cours-2553-49-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-07T06:00:00Z,2024-06-07T17:00:00Z,Cours-2553-50-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-14T06:00:00Z,2024-06-14T17:00:00Z,Cours-2553-51-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-21T06:00:00Z,2024-06-21T17:00:00Z,Cours-2553-52-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-28T06:00:00Z,2024-06-28T17:00:00Z,Cours-2553-53-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-07-05T06:00:00Z,2024-07-05T17:00:00Z,Cours-2553-54-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-01T06:00:00Z,2024-04-01T17:00:00Z,Cours-2572-41-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2023-09-27T06:00:00Z,2023-09-27T17:00:00Z,Cours-2579-14-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-10-04T06:00:00Z,2023-10-04T17:00:00Z,Cours-2579-15-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-10-25T06:00:00Z,2023-10-25T17:00:00Z,Cours-2579-18-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-11-01T07:00:00Z,2023-11-01T18:00:00Z,Cours-2579-19-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-11-22T07:00:00Z,2023-11-22T18:00:00Z,Cours-2579-22-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-11-29T07:00:00Z,2023-11-29T18:00:00Z,Cours-2579-23-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-12-27T07:00:00Z,2023-12-27T18:00:00Z,Cours-2579-27-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-03T07:00:00Z,2024-01-03T18:00:00Z,Cours-2579-28-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-17T07:00:00Z,2024-01-17T18:00:00Z,Cours-2579-30-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-24T07:00:00Z,2024-01-24T18:00:00Z,Cours-2579-31-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-02-21T07:00:00Z,2024-02-21T18:00:00Z,Cours-2579-35-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-02-28T07:00:00Z,2024-02-28T18:00:00Z,Cours-2579-36-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-03-27T07:00:00Z,2024-03-27T18:00:00Z,Cours-2579-40-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-03T06:00:00Z,2024-04-03T17:00:00Z,Cours-2579-41-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-04-24T06:00:00Z,2024-04-24T17:00:00Z,Cours-2579-44-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-05-22T06:00:00Z,2024-05-22T17:00:00Z,Cours-2579-48-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2\nMemo : entreprise\n",
2024-05-29T06:00:00Z,2024-05-29T17:00:00Z,Cours-2579-49-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-05T06:00:00Z,2024-06-05T17:00:00Z,Cours-2579-50-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-12T06:00:00Z,2024-06-12T17:00:00Z,Cours-2579-51-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-19T06:00:00Z,2024-06-19T17:00:00Z,Cours-2579-52-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-06-26T06:00:00Z,2024-06-26T17:00:00Z,Cours-2579-53-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-07-03T06:00:00Z,2024-07-03T17:00:00Z,Cours-2579-54-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2024-05-20T06:00:00Z,2024-05-20T17:00:00Z,Cours-2580-48-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-SICOM-Alt, M1IL-CMI-alt\nMemo : entreprise\n",
2023-09-11T07:00:00Z,2023-09-11T08:00:00Z,Cours-2644-12-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nEnseignant : FREDOUILLE Corinne\nTD : IA-IL-ALT, L3INFO_TD5 ALT, L3INFO_TD6 ALT, M1-IA-IL-ALT, M1-ILSEN-alt, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1IL-CMI-alt, M1IL-CMI-cla, M2IL-Alt, M2SI-Alt\nSalle : Amphi Ada\nMemo : reunion de rentree des alternants\n",Amphi Ada
2023-10-18T11:00:00Z,2023-10-18T12:30:00Z,Cours-5126-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-09-19T09:30:00Z,2023-09-19T11:00:00Z,Cours-5129-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-10-12T12:30:00Z,2023-10-12T14:00:00Z,Cours-5130-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-11-06T07:30:00Z,2023-11-06T09:00:00Z,Cours-5143-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-11-13T07:30:00Z,2023-11-13T09:00:00Z,Cours-5147-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-12-06T07:30:00Z,2023-12-06T09:00:00Z,Cours-5151-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-12-11T07:30:00Z,2023-12-11T09:00:00Z,Cours-5155-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2024-01-08T07:30:00Z,2024-01-08T09:00:00Z,Cours-5163-29-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-11-17T07:30:00Z,2023-11-17T09:00:00Z,Cours-5232-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : Evaluation\n",Amphi Blaise
2024-01-12T15:00:00Z,2024-01-12T16:30:00Z,Cours-5239-29-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : Evaluation\n",Amphi Blaise
2023-09-21T08:00:00Z,2023-09-21T11:00:00Z,Cours-5241-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-09-15T08:00:00Z,2023-09-15T11:00:00Z,Cours-5243-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : PUY CAZCARRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-12-12T13:30:00Z,2023-12-12T15:00:00Z,Cours-5246-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-11-06T15:00:00Z,2023-11-06T18:00:00Z,Cours-5248-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : PUY CAZCARRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-11-16T10:30:00Z,2023-11-16T12:00:00Z,Cours-5262-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : PUY CAZCARRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-12-07T09:00:00Z,2023-12-07T12:00:00Z,Cours-5265-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : PUY CAZCARRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-12-12T09:00:00Z,2023-12-12T12:00:00Z,Cours-5271-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2024-01-10T12:00:00Z,2024-01-10T13:30:00Z,Cours-5278-29-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignants : MARTIN Yannis, PUY CAZCARRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : Evaluation\n",Amphi Blaise
2023-09-14T11:00:00Z,2023-09-14T14:00:00Z,Cours-5302-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-09-14T14:00:00Z,2023-09-14T17:00:00Z,Cours-5304-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-11-08T13:30:00Z,2023-11-08T16:30:00Z,Cours-5351-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TD\n",S3 = C 036
2023-10-18T14:00:00Z,2023-10-18T17:00:00Z,Cours-5399-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 APPLICATION DE MSI\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2023-11-16T13:30:00Z,2023-11-16T16:30:00Z,Cours-5402-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 APPLICATION DE MSI\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : Stat 7 = Info - C 128\nType : TP\n",Stat 7 = Info - C 128
2023-10-19T06:30:00Z,2023-10-19T09:30:00Z,Cours-5405-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 APPLICATION DE MSI\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : Stat 2 = Info - C 136\nType : TP\n",Stat 2 = Info - C 136
2023-09-13T14:00:00Z,2023-09-13T15:30:00Z,Cours-5407-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-09-20T14:00:00Z,2023-09-20T17:00:00Z,Cours-5422-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
